0.998277 6.340019 1.550701 0.162949 0.018034 -0.018716 0.018034 0.094112 -0.006925 -0.018716 -0.006925 0.007938
0.983480 6.400751 1.520643 0.167975 0.017819 -0.019590 0.017819 0.091748 -0.006642 -0.019590 -0.006642 0.008036
0.945332 6.471588 1.540740 0.170900 0.017889 -0.020038 0.017889 0.090775 -0.006640 -0.020037 -0.006640 0.008052
1.021808 6.551838 1.545461 0.174101 0.018174 -0.020516 0.018174 0.090187 -0.006818 -0.020516 -0.006818 0.008073
1.006876 6.643941 1.471386 0.177907 0.016969 -0.021126 0.016969 0.087783 -0.006297 -0.021126 -0.006297 0.008138
0.943904 6.823027 1.444067 0.182213 0.016156 -0.021715 0.016156 0.086555 -0.006179 -0.021715 -0.006179 0.008159
0.975104 6.868512 1.432644 0.189816 0.015122 -0.022731 0.015122 0.086341 -0.006321 -0.022731 -0.006321 0.008190
0.957054 7.023385 1.412989 0.192962 0.014096 -0.023222 0.014096 0.085467 -0.006057 -0.023222 -0.006057 0.008242
1.045104 7.157932 1.343150 0.199017 0.012601 -0.024055 0.012601 0.086214 -0.006031 -0.024055 -0.006031 0.008276
1.011852 7.267510 1.287882 0.203875 0.008399 -0.024737 0.008399 0.085851 -0.005257 -0.024737 -0.005257 0.008306
1.114654 7.356190 1.266356 0.208399 0.008125 -0.025357 0.008125 0.087863 -0.005407 -0.025357 -0.005407 0.008305
1.160562 7.405844 1.273171 0.210377 0.004437 -0.025703 0.004437 0.088602 -0.004710 -0.025703 -0.004710 0.008310
1.107074 7.505711 1.225931 0.212012 0.002925 -0.025930 0.002924 0.089416 -0.004427 -0.025930 -0.004427 0.008293
1.184102 7.636133 1.222154 0.216683 0.004583 -0.026586 0.004583 0.091340 -0.004850 -0.026586 -0.004850 0.008306
1.311704 7.704875 1.173553 0.220776 0.003582 -0.027333 0.003582 0.093613 -0.004621 -0.027333 -0.004621 0.008340
1.234662 7.713469 1.147265 0.221922 0.001114 -0.027711 0.001114 0.095151 -0.003967 -0.027711 -0.003967 0.008352
1.301390 7.815577 1.129569 0.224356 0.002179 -0.027860 0.002179 0.094848 -0.004263 -0.027860 -0.004263 0.008336
1.271166 7.846071 1.121601 0.228103 0.002156 -0.028517 0.002156 0.096285 -0.004101 -0.028517 -0.004101 0.008359
1.484625 8.069611 1.031486 0.230716 0.002875 -0.028791 0.002875 0.096524 -0.004257 -0.028791 -0.004257 0.008358
1.435032 8.194283 1.016054 0.240538 0.001605 -0.030271 0.001605 0.098250 -0.003404 -0.030271 -0.003404 0.008369
1.539470 8.249838 0.955748 0.249836 0.002604 -0.031224 0.002604 0.098650 -0.003583 -0.031224 -0.003583 0.008377
1.614384 8.281870 0.950894 0.253356 0.001147 -0.031767 0.001147 0.098682 -0.003061 -0.031767 -0.003061 0.008401
1.618813 8.468327 0.914373 0.255626 -0.000349 -0.032103 -0.000349 0.098628 -0.002596 -0.032103 -0.002596 0.008408
1.648521 8.468410 0.878985 0.267722 -0.000168 -0.033237 -0.000168 0.098690 -0.002517 -0.033237 -0.002517 0.008383
1.854060 8.523982 0.855653 0.269140 -0.000869 -0.033515 -0.000869 0.098605 -0.002347 -0.033515 -0.002347 0.008429
1.959438 8.547726 0.772575 0.276664 0.001612 -0.035893 0.001612 0.110556 -0.005241 -0.035893 -0.005241 0.010062
1.970876 8.672446 0.809334 0.279901 0.000094 -0.036729 0.000094 0.111678 -0.005121 -0.036729 -0.005121 0.010346
1.922056 8.816278 0.803751 0.288516 -0.000600 -0.037476 -0.000600 0.111990 -0.005053 -0.037476 -0.005053 0.010340
1.953899 8.776720 0.752044 0.298727 0.000396 -0.038343 0.000396 0.112649 -0.005401 -0.038343 -0.005401 0.010345
1.967817 8.912028 0.772940 0.297725 0.000012 -0.038458 0.000012 0.112390 -0.005287 -0.038458 -0.005287 0.010414
2.196618 8.819029 0.701806 0.307004 -0.000341 -0.039274 -0.000341 0.112171 -0.005135 -0.039274 -0.005135 0.010384
2.189211 8.998182 0.696458 0.303523 -0.005996 -0.039199 -0.005996 0.109595 -0.003429 -0.039199 -0.003429 0.010340
2.226614 9.082790 0.645411 0.314138 -0.007670 -0.039939 -0.007670 0.109658 -0.003185 -0.039939 -0.003185 0.010266
2.233864 9.186762 0.597712 0.321499 -0.009222 -0.040636 -0.009222 0.109367 -0.002868 -0.040636 -0.002868 0.010273
2.424921 9.211848 0.602619 0.329449 -0.010067 -0.041381 -0.010068 0.109342 -0.002752 -0.041381 -0.002752 0.010296
2.555835 9.178576 0.554450 0.334279 -0.016073 -0.042037 -0.016073 0.107818 -0.001397 -0.042037 -0.001397 0.010329
2.666111 9.221380 0.534648 0.333018 -0.021251 -0.041923 -0.021251 0.106943 -0.000236 -0.041923 -0.000236 0.010283
2.759031 9.373744 0.511988 0.335787 -0.026219 -0.042086 -0.026219 0.106564 0.000740 -0.042086 0.000740 0.010237
2.817475 9.502592 0.471069 0.345896 -0.031428 -0.042904 -0.031428 0.106730 0.001550 -0.042904 0.001550 0.010232
2.799700 9.439277 0.449677 0.355998 -0.035398 -0.043857 -0.035398 0.107113 0.002114 -0.043857 0.002114 0.010284
2.954470 9.566129 0.441241 0.353949 -0.034685 -0.043801 -0.034685 0.107022 0.002032 -0.043801 0.002032 0.010317
3.093002 9.478917 0.380132 0.362122 -0.041697 -0.044617 -0.041697 0.107317 0.003201 -0.044617 0.003201 0.010371
3.218117 9.469510 0.374999 0.358302 -0.047553 -0.044459 -0.047553 0.107290 0.004385 -0.044459 0.004385 0.010412
3.345227 9.580000 0.322915 0.356974 -0.053368 -0.044319 -0.053367 0.107891 0.005468 -0.044319 0.005468 0.010400
3.456068 9.601182 0.286719 0.362580 -0.060879 -0.044837 -0.060879 0.109540 0.006669 -0.044837 0.006669 0.010442
3.520079 9.677342 0.215667 0.364429 -0.067214 -0.045130 -0.067214 0.110981 0.007772 -0.045130 0.007772 0.010510
3.660880 9.711065 0.169505 0.368271 -0.071729 -0.045478 -0.071729 0.112578 0.008480 -0.045478 0.008480 0.010539
3.692163 9.779968 0.181759 0.369237 -0.079484 -0.045740 -0.079484 0.115210 0.009892 -0.045740 0.009892 0.010635
3.824982 9.726519 0.165510 0.373601 -0.082587 -0.046123 -0.082587 0.116936 0.010358 -0.046123 0.010358 0.010657
3.871706 9.770145 0.109679 0.369132 -0.088954 -0.045911 -0.088954 0.119287 0.011681 -0.045911 0.011681 0.010742
3.997862 9.652685 0.103270 0.369884 -0.092262 -0.045944 -0.092262 0.121379 0.012292 -0.045944 0.012292 0.010748
4.074322 9.666206 0.032584 0.360779 -0.097617 -0.045212 -0.097617 0.123602 0.013582 -0.045212 0.013582 0.010792
4.201844 9.725862 0.017817 0.357408 -0.101463 -0.044750 -0.101462 0.126476 0.014422 -0.044750 0.014422 0.010759
4.207533 9.692008 -0.012870 0.355064 -0.107161 -0.044245 -0.107161 0.132255 0.015694 -0.044245 0.015694 0.010719
4.452573 9.808691 -0.024924 0.258909 -0.061773 -0.030219 -0.061773 0.105788 0.007723 -0.030219 0.007723 0.008217
4.475202 9.801665 0.029675 0.256079 -0.065863 -0.029480 -0.065863 0.112619 0.009137 -0.029480 0.009137 0.008044
4.584710 9.764879 -0.045397 0.255634 -0.066784 -0.029225 -0.066784 0.113549 0.009263 -0.029225 0.009263 0.007824
4.748431 9.770849 -0.036986 0.250171 -0.067797 -0.028377 -0.067797 0.116291 0.009754 -0.028377 0.009754 0.007622
4.832080 9.713294 -0.044248 0.248248 -0.068802 -0.027973 -0.068802 0.120426 0.010331 -0.027973 0.010331 0.007487
4.837372 9.758680 -0.008060 0.244377 -0.069045 -0.027475 -0.069045 0.122527 0.010651 -0.027475 0.010651 0.007382
4.952413 9.703640 0.019762 0.247362 -0.070074 -0.027868 -0.070074 0.122991 0.010698 -0.027868 0.010698 0.007353
5.084910 9.706884 0.013368 0.244815 -0.069598 -0.027583 -0.069598 0.124647 0.011002 -0.027583 0.011002 0.007318
5.175832 9.649962 -0.006132 0.246417 -0.070350 -0.027727 -0.070350 0.126342 0.011403 -0.027727 0.011403 0.007291
5.269949 9.612989 -0.028296 0.244598 -0.070264 -0.027522 -0.070264 0.127116 0.011705 -0.027522 0.011705 0.007264
5.372173 9.708539 -0.002958 0.244644 -0.070915 -0.027547 -0.070915 0.127652 0.012118 -0.027547 0.012118 0.007258
5.477421 9.693870 0.028366 0.250895 -0.075142 -0.028209 -0.075142 0.130185 0.012696 -0.028209 0.012696 0.007246
5.528296 9.737342 0.009656 0.252722 -0.077514 -0.028411 -0.077514 0.131475 0.013274 -0.028411 0.013274 0.007249
5.668922 9.747013 -0.061177 0.255276 -0.079794 -0.028717 -0.079794 0.133033 0.013613 -0.028717 0.013613 0.007254
5.800439 9.630213 -0.037363 0.257853 -0.083856 -0.028931 -0.083856 0.135617 0.014420 -0.028931 0.014420 0.007235
5.893790 9.650676 -0.032137 0.254929 -0.086507 -0.028584 -0.086507 0.137481 0.015269 -0.028584 0.015269 0.007206
5.956611 9.646053 0.003496 0.255855 -0.089991 -0.028629 -0.089991 0.140753 0.015857 -0.028629 0.015857 0.007172
6.076404 9.816654 0.010883 0.268906 -0.084535 -0.031074 -0.084535 0.149715 0.015731 -0.031074 0.015731 0.009629
6.192190 9.764318 -0.031547 0.279312 -0.089292 -0.033068 -0.089292 0.156850 0.015968 -0.033068 0.015968 0.010234
6.243870 9.725653 -0.035051 0.279976 -0.093581 -0.033158 -0.093581 0.159340 0.016977 -0.033158 0.016977 0.010316
6.343146 9.679494 -0.059755 0.278206 -0.095626 -0.032846 -0.095626 0.160743 0.017565 -0.032846 0.017565 0.010282
6.544592 9.709251 -0.107784 0.275884 -0.098845 -0.032313 -0.098845 0.163406 0.018311 -0.032314 0.018311 0.010158
6.578953 9.671990 -0.093104 0.276397 -0.105689 -0.032162 -0.105689 0.170921 0.019334 -0.032162 0.019334 0.010026
6.663881 9.756121 -0.092886 0.274774 -0.107408 -0.031925 -0.107408 0.172941 0.019766 -0.031925 0.019766 0.009991
6.816328 9.697540 -0.173246 0.278078 -0.110957 -0.032399 -0.110957 0.177303 0.020108 -0.032399 0.020108 0.010020
6.909759 9.676518 -0.182671 0.275768 -0.115476 -0.032082 -0.115476 0.182714 0.020975 -0.032082 0.020975 0.009966
7.045558 9.772848 -0.250605 0.274015 -0.118551 -0.031846 -0.118551 0.187154 0.021555 -0.031846 0.021555 0.009923
6.988073 9.764604 -0.269755 0.277340 -0.123678 -0.032380 -0.123678 0.193864 0.022204 -0.032380 0.022204 0.009984
7.224000 9.641532 -0.300663 0.277971 -0.122879 -0.032515 -0.122879 0.192545 0.022130 -0.032515 0.022130 0.010025
7.250432 9.479509 -0.356411 0.271634 -0.127848 -0.031861 -0.127848 0.200697 0.023221 -0.031861 0.023221 0.009982
7.412677 9.351450 -0.340726 0.262473 -0.127022 -0.030599 -0.127022 0.202190 0.023459 -0.030599 0.023459 0.009834
7.470684 9.455937 -0.403383 0.254068 -0.128934 -0.029619 -0.128934 0.208533 0.024044 -0.029619 0.024044 0.009755
7.542650 9.399650 -0.414235 0.256403 -0.131490 -0.030007 -0.131490 0.212752 0.024436 -0.030007 0.024436 0.009809
7.564316 9.406001 -0.460740 0.254070 -0.133203 -0.029889 -0.133203 0.216326 0.024874 -0.029889 0.024874 0.009854
7.644733 9.322886 -0.475805 0.253683 -0.133932 -0.029893 -0.133932 0.217896 0.025055 -0.029893 0.025055 0.009872
7.765942 9.281466 -0.521513 0.249288 -0.134819 -0.029475 -0.134819 0.221249 0.025400 -0.029475 0.025400 0.009880
7.963012 9.344766 -0.534519 0.209957 -0.098262 -0.024572 -0.098262 0.174797 0.017916 -0.024572 0.017916 0.008430
7.989340 9.311289 -0.615513 0.210013 -0.101610 -0.024846 -0.101610 0.181586 0.018906 -0.024846 0.018906 0.008517
8.004730 9.092734 -0.589059 0.208086 -0.101881 -0.024539 -0.101881 0.182815 0.019058 -0.024539 0.019058 0.008415
8.184557 9.067651 -0.607255 0.199124 -0.100704 -0.023418 -0.100704 0.183210 0.019173 -0.023418 0.019173 0.008312
8.215617 9.043009 -0.620291 0.194575 -0.102767 -0.023028 -0.102767 0.190404 0.020145 -0.023028 0.020145 0.008346
8.289373 8.968929 -0.677572 0.192603 -0.103271 -0.022735 -0.103272 0.192686 0.020399 -0.022735 0.020399 0.008299
8.397989 8.917556 -0.703573 0.188244 -0.103033 -0.022229 -0.103033 0.195175 0.020726 -0.022229 0.020726 0.008305
8.440585 8.817617 -0.732194 0.184261 -0.103537 -0.021833 -0.103537 0.200098 0.021430 -0.021833 0.021430 0.008364
8.528553 8.811396 -0.722431 0.179058 -0.102943 -0.021172 -0.102943 0.202438 0.021760 -0.021172 0.021760 0.008378
8.596908 8.753309 -0.765031 0.177081 -0.103017 -0.020921 -0.103017 0.206834 0.022320 -0.020921 0.022320 0.008406
8.653929 8.625524 -0.828155 0.173401 -0.102657 -0.020439 -0.102657 0.210753 0.022865 -0.020439 0.022865 0.008447
8.764203 8.505514 -0.882269 0.166621 -0.100330 -0.019418 -0.100330 0.213091 0.023136 -0.019418 0.023136 0.008460
8.822869 8.524001 -0.855802 0.159581 -0.096699 -0.018169 -0.096699 0.218287 0.023755 -0.018169 0.023755 0.008491
8.919767 8.416483 -0.941666 0.159922 -0.095973 -0.018048 -0.095973 0.221503 0.024046 -0.018048 0.024046 0.008471
8.958096 8.307870 -0.909395 0.155316 -0.090779 -0.016834 -0.090779 0.224875 0.024368 -0.016834 0.024368 0.008462
9.013346 8.349984 -0.977086 0.151661 -0.086007 -0.015722 -0.086007 0.226173 0.024379 -0.015722 0.024379 0.008406
9.025067 8.205489 -0.957695 0.153929 -0.086070 -0.015902 -0.086070 0.227850 0.024545 -0.015902 0.024545 0.008379
9.123684 8.118977 -1.043194 0.150889 -0.079909 -0.014697 -0.079909 0.225326 0.024104 -0.014697 0.024104 0.008304
9.167253 8.028907 -1.036495 0.155169 -0.075695 -0.014250 -0.075695 0.220659 0.023709 -0.014250 0.023709 0.008231
9.265353 7.911855 -1.072516 0.158446 -0.074866 -0.014138 -0.074866 0.215697 0.023433 -0.014138 0.023433 0.008198
9.260860 7.787522 -1.118547 0.162333 -0.080158 -0.014431 -0.080158 0.211952 0.023953 -0.014431 0.023953 0.008245
9.286020 7.721023 -1.136430 0.160573 -0.084886 -0.014324 -0.084886 0.209629 0.024352 -0.014324 0.024352 0.008278
9.295594 7.601988 -1.207103 0.157790 -0.087554 -0.014093 -0.087554 0.212111 0.024984 -0.014093 0.024984 0.008295
9.364251 7.525482 -1.235150 0.151348 -0.090281 -0.013320 -0.090281 0.217005 0.025829 -0.013320 0.025829 0.008272
9.442725 7.423828 -1.246822 0.147697 -0.089709 -0.012706 -0.089709 0.222622 0.026563 -0.012706 0.026563 0.008245
9.461702 7.363035 -1.276343 0.143690 -0.088330 -0.011932 -0.088330 0.229519 0.027356 -0.011932 0.027356 0.008193
9.481142 7.268643 -1.274123 0.141084 -0.087078 -0.011434 -0.087078 0.232451 0.027650 -0.011434 0.027650 0.008151
9.512378 7.136743 -1.337812 0.137645 -0.084854 -0.010714 -0.084854 0.236391 0.027969 -0.010714 0.027969 0.008075
9.556801 6.985926 -1.344150 0.133545 -0.081026 -0.009732 -0.081026 0.241028 0.028200 -0.009732 0.028200 0.007943
9.501707 7.024621 -1.395865 0.130009 -0.076322 -0.008782 -0.076322 0.245711 0.028378 -0.008782 0.028378 0.007800
9.610608 6.895036 -1.357789 0.133487 -0.080513 -0.008968 -0.080513 0.246927 0.028631 -0.008968 0.028631 0.009185
9.562821 6.789495 -1.393337 0.132135 -0.077317 -0.008705 -0.077317 0.253371 0.029509 -0.008705 0.029509 0.009335
9.582827 6.641819 -1.436715 0.129103 -0.073478 -0.007790 -0.073478 0.253754 0.028717 -0.007790 0.028717 0.009116
9.643394 6.580728 -1.531620 0.117693 -0.061624 -0.008316 -0.061624 0.211814 0.023013 -0.008316 0.023013 0.007731
9.598989 6.432982 -1.530328 0.116761 -0.060588 -0.008088 -0.060588 0.214704 0.023479 -0.008088 0.023479 0.007678
9.604922 6.318912 -1.503928 0.114248 -0.056624 -0.007392 -0.056625 0.214045 0.022728 -0.007392 0.022728 0.007460
9.531683 6.303842 -1.525304 0.112550 -0.053725 -0.006990 -0.053725 0.214216 0.022469 -0.006990 0.022469 0.007370
9.643639 6.192390 -1.539898 0.107561 -0.054078 -0.007649 -0.054078 0.208243 0.022066 -0.007649 0.022066 0.006189
9.665947 6.048455 -1.547482 0.105109 -0.052731 -0.007734 -0.052731 0.210558 0.022327 -0.007734 0.022327 0.006094
9.663751 5.937592 -1.547962 0.102311 -0.050380 -0.007565 -0.050380 0.211709 0.022334 -0.007565 0.022334 0.006053
9.598406 5.826633 -1.536014 0.099751 -0.048245 -0.007343 -0.048245 0.210991 0.021991 -0.007343 0.021991 0.005979
9.679831 5.876944 -1.528965 0.097640 -0.046580 -0.007128 -0.046580 0.208884 0.021458 -0.007128 0.021458 0.005894
9.661374 5.645072 -1.528126 0.097519 -0.047226 -0.007346 -0.047226 0.210937 0.021802 -0.007346 0.021802 0.005874
9.574039 5.692090 -1.548006 0.093420 -0.043831 -0.006780 -0.043831 0.209896 0.021413 -0.006780 0.021413 0.005888
9.631655 5.517350 -1.496167 0.094363 -0.044884 -0.006908 -0.044884 0.204947 0.020493 -0.006908 0.020493 0.005720
9.636334 5.455676 -1.540779 0.090973 -0.042348 -0.006447 -0.042348 0.205991 0.020607 -0.006447 0.020607 0.005782
9.682589 5.342731 -1.490201 0.089843 -0.041661 -0.006319 -0.041661 0.205620 0.020509 -0.006320 0.020509 0.005769
9.670897 5.184335 -1.528138 0.087428 -0.039949 -0.005965 -0.039949 0.207410 0.020780 -0.005966 0.020780 0.005828
9.702511 5.037791 -1.549655 0.086855 -0.039279 -0.005463 -0.039279 0.204028 0.020304 -0.005463 0.020304 0.005818
9.717510 4.969222 -1.559845 0.086911 -0.038157 -0.004933 -0.038157 0.202000 0.020166 -0.004933 0.020166 0.005833
9.642709 4.992416 -1.538561 0.088539 -0.037425 -0.004635 -0.037425 0.198592 0.019825 -0.004635 0.019825 0.005799
9.661436 4.839331 -1.528143 0.091461 -0.036719 -0.004578 -0.036719 0.191647 0.018899 -0.004578 0.018899 0.005678
9.654049 4.712838 -1.544200 0.095909 -0.026569 -0.003151 -0.026569 0.184806 0.018389 -0.003151 0.018389 0.005647
9.677605 4.584961 -1.560606 0.092023 -0.014708 -0.001666 -0.014708 0.188792 0.018799 -0.001666 0.018799 0.005687
9.689014 4.512954 -1.549897 0.084274 -0.010360 -0.000842 -0.010360 0.199463 0.019911 -0.000843 0.019911 0.005788
9.731387 4.452326 -1.561816 0.081681 -0.009817 -0.000531 -0.009817 0.203182 0.020287 -0.000531 0.020287 0.005810
9.761794 4.375069 -1.521642 0.078971 -0.011064 -0.000446 -0.011064 0.207884 0.020896 -0.000446 0.020896 0.005861
